StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Q129,1-1-1-state_1,2-1-1-state_1,3-1-1-state_1,4-1-1-state_1,5-1-1-state_1,6-1-1-state_1,7-1-1-state_1,8-1-1-state_1,9-1-1-state_1,10-1-1-state_1,11-1-1-state_1,12-1-1-state_1,1-1-2-state_1,2-1-2-state_1,3-1-2-state_1,4-1-2-state_1,5-1-2-state_1,6-1-2-state_1,7-1-2-state_1,8-1-2-state_1,9-1-2-state_1,10-1-2-state_1,11-1-2-state_1,12-1-2-state_1,1-1-3-state_1,2-1-3-state_1,3-1-3-state_1,4-1-3-state_1,5-1-3-state_1,6-1-3-state_1,7-1-3-state_1,8-1-3-state_1,9-1-3-state_1,10-1-3-state_1,11-1-3-state_1,12-1-3-state_1,1-2-1-state_1,2-2-1-state_1,3-2-1-state_1,4-2-1-state_1,5-2-1-state_1,6-2-1-state_1,7-2-1-state_1,8-2-1-state_1,9-2-1-state_1,10-2-1-state_1,11-2-1-state_1,12-2-1-state_1,1-2-2-state_1,2-2-2-state_1,3-2-2-state_1,4-2-2-state_1,5-2-2-state_1,6-2-2-state_1,7-2-2-state_1,8-2-2-state_1,9-2-2-state_1,10-2-2-state_1,11-2-2-state_1,12-2-2-state_1,1-2-3-state_1,2-2-3-state_1,3-2-3-state_1,4-2-3-state_1,5-2-3-state_1,6-2-3-state_1,7-2-3-state_1,8-2-3-state_1,9-2-3-state_1,10-2-3-state_1,11-2-3-state_1,12-2-3-state_1,1-3-1-state_1,2-3-1-state_1,3-3-1-state_1,4-3-1-state_1,5-3-1-state_1,6-3-1-state_1,7-3-1-state_1,8-3-1-state_1,9-3-1-state_1,10-3-1-state_1,11-3-1-state_1,12-3-1-state_1,1-3-2-state_1,2-3-2-state_1,3-3-2-state_1,4-3-2-state_1,5-3-2-state_1,6-3-2-state_1,7-3-2-state_1,8-3-2-state_1,9-3-2-state_1,10-3-2-state_1,11-3-2-state_1,12-3-2-state_1,1-3-3-state_1,2-3-3-state_1,3-3-3-state_1,4-3-3-state_1,5-3-3-state_1,6-3-3-state_1,7-3-3-state_1,8-3-3-state_1,9-3-3-state_1,10-3-3-state_1,11-3-3-state_1,12-3-3-state_1,1-4-1-state_1,2-4-1-state_1,3-4-1-state_1,4-4-1-state_1,5-4-1-state_1,6-4-1-state_1,7-4-1-state_1,8-4-1-state_1,9-4-1-state_1,10-4-1-state_1,11-4-1-state_1,12-4-1-state_1,1-4-2-state_1,2-4-2-state_1,3-4-2-state_1,4-4-2-state_1,5-4-2-state_1,6-4-2-state_1,7-4-2-state_1,8-4-2-state_1,9-4-2-state_1,10-4-2-state_1,11-4-2-state_1,12-4-2-state_1,1-4-3-state_1,2-4-3-state_1,3-4-3-state_1,4-4-3-state_1,5-4-3-state_1,6-4-3-state_1,7-4-3-state_1,8-4-3-state_1,9-4-3-state_1,10-4-3-state_1,11-4-3-state_1,12-4-3-state_1,Check1,Check2,Check3,Check4,Q1234,Q1235,Q1235_3_TEXT,Q1236,Q1236_9_TEXT,Q1237,Q1238,Q1239,Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Face9,Face10,Face11,Face12,1-1,1-2,1-3,2-1,2-2,2-3,3-1,3-2,3-3,4-1,4-2,4-3
2021-07-30 09:41:57,2021-07-30 09:47:40,IP Address,216.164.131.211,100,343,True,2021-07-30 09:47:41,R_3ETgJP4PcqyE5ee,,,,,40.65679931640625,-75.39119720458984375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61033aa8ed2e2438b2e8d525,,,,,,,,,,,,6,,,5,,,,,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,H,L,O,U,21,Female,,White,,English,Everything was very clear!,"I thought it was interesting that each scenario included “so and so wants to make people feel good” or “so and so wants to tell the truth”. That really influenced my perception of whether the food was really good or not. ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:43:16,2021-07-30 09:48:21,IP Address,64.222.110.122,100,304,True,2021-07-30 09:48:21,R_WcJ8KpiqiHZZMaZ,,,,,44.556304931640625,-72.48709869384765625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff894c469a668da05fe43a,,5,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,H,L,O,U,18,Female,,White,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:43:31,2021-07-30 09:48:34,IP Address,99.121.118.220,100,302,True,2021-07-30 09:48:35,R_27NWiyh53g2qUmc,,,,,42.965606689453125,-85.65000152587890625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6102cfc0221236f1128723b3,,,,,,,,,,6,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,h,l,o,u,21,Female,,White,,english,The rating scale seemed a bit too vague,Nope!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:43:11,2021-07-30 09:49:36,IP Address,24.194.51.212,100,385,True,2021-07-30 09:49:37,R_etIIz0aZz4pb161,,,,,43.6479949951171875,-73.80539703369140625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60f66dfeb5529a5f3f7c67d1,,,,,,,,,,,5,,,,,,,,,6,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,H,L,O,U,41,Male,,White,,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:45:45,2021-07-30 09:49:52,IP Address,98.3.87.59,100,246,True,2021-07-30 09:49:52,R_3RxeITSRRfLe1YS,,,,,43.005401611328125,-75.05280303955078125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fd899d7481fb9b993440bd,,,,,,6,,,,,,,4,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,H,L,O,U,20,Female,,White,,English,Everything was clear.,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:45:43,2021-07-30 09:51:30,IP Address,108.227.21.72,100,346,True,2021-07-30 09:51:31,R_1diUUAcghRbGOUc,,,,,34.7787017822265625,-86.7487030029296875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6101d4d8e54296d627a970fe,,6,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,H,L,O,U,27,Female,,White,,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:48:08,2021-07-30 09:54:25,IP Address,68.117.197.123,100,376,True,2021-07-30 09:54:25,R_1LATSNe9DfjmKhq,,,,,34.0388946533203125,-84.382598876953125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,610226906aff4caac04ea400,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,H,L,O,U,40,Male,,White,,English,no,this is the best,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:50:04,2021-07-30 09:55:39,IP Address,24.208.174.9,100,335,True,2021-07-30 09:55:40,R_1GPtPW6bDrUBhTz,,,,,37.7519989013671875,-87.151397705078125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6100745982612fa76b0a9b26,,6,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,H,L,O,U,23,Female,,White,,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:52:34,2021-07-30 09:56:25,IP Address,68.10.116.142,100,231,True,2021-07-30 09:56:27,R_3lXr4XWndN8CCv8,,,,,36.855804443359375,-76.00420379638671875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff0dd78cc6c5392d78a236,,,,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,H,L,O,U,18,Female,,White,,English,nope,nope,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:52:42,2021-07-30 09:56:42,IP Address,98.177.182.218,100,239,True,2021-07-30 09:56:42,R_3KqmWJbbrHBLF8x,,,,,33.49169921875,-111.98370361328125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6101a724a6a114cd1d5b8010,,,,,,,,,,,,6,,,,,,,,,,,4,,,,,,,,6,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,H,L,O,U,21,Female,,"Hispanic, Latino, Latina, or Latinx",,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:52:56,2021-07-30 09:56:45,IP Address,96.60.193.76,100,228,True,2021-07-30 09:56:45,R_2X0R0kekwbOdY1g,,,,,37.677093505859375,-113.0619964599609375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fce319094706567dd18681,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,H,L,O,U,20,Female,,White,,English,no,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:53:17,2021-07-30 09:56:55,IP Address,73.154.55.231,100,217,True,2021-07-30 09:56:55,R_3KIVxLzeOVjMzCF,,,,,40.6338043212890625,-79.62030029296875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff444563997dd7249bb5b8,,,,,,,5,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,H,L,O,U,20,Female,,White,,English,no,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:53:55,2021-07-30 09:57:09,IP Address,100.34.254.165,100,193,True,2021-07-30 09:57:10,R_6u0ZZQlOdNfuBMt,,,,,39.9828033447265625,-75.8238983154296875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61040279d052c217d3ba7e0c,,6,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,4,,,H,L,O,U,22,Female,,"Hispanic, Latino, Latina, or Latinx",,Spanish,Nope,"Very interesting ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:47:37,2021-07-30 09:57:55,IP Address,104.58.130.50,100,617,True,2021-07-30 09:57:55,R_21FgIEx0INgHW4l,,,,,26.3011016845703125,-98.36009979248046875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fd795a1d9e855fc8dac0da,,,,,4,,,,,,,,,5,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,H,L,O,"U ",31,Female,,White,,English,Some of the introductions to the people tasting the food did not have a statement regarding how truthful or how good they like to make people feel. But i’m not sure if that was on purpose. Other than that no difficulties.,I’d say add whether or not 1 star is good tasting or bad tasting. It can be self explanatory but you never know.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:52:56,2021-07-30 09:58:26,IP Address,184.98.50.9,100,330,True,2021-07-30 09:58:26,R_2dThNW8PoDlr5Et,,,,,33.49169921875,-111.98370361328125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6100a78108e142f9066458af,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,2,,,,,,,,,,,H,L,O,U,20,Female,,White,,English,Nothing unclear,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:53:35,2021-07-30 09:58:59,IP Address,172.58.16.39,100,323,True,2021-07-30 09:59:00,R_ujF45L5N69ScPYZ,,,,,33.490997314453125,-112.16989898681640625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61004028a5555f6622970fe4,,,,,3,,,,,,,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,H,L,O,"U ",18,Female,,Black or African American,,"English ",It was a bit difficult to read the facial expressions and make a connection to their actual feelings but there were no problems with the survey.,"No, I don’t have any feedback.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:53:53,2021-07-30 10:00:07,IP Address,69.212.45.203,100,374,True,2021-07-30 10:00:07,R_3ek2WGq81NztqPp,,,,,32.4698944091796875,-90.110198974609375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fcaf773ee29747aa291288,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,5,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,H,L,O,U,29,Female,,White,,English,No problems.,No feedback.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:56:35,2021-07-30 10:00:13,IP Address,68.6.72.246,100,217,True,2021-07-30 10:00:14,R_a8Ku9JN3tSSUChr,,,,,34.4282073974609375,-119.68740081787109375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61006d5c6584d0705d3676c5,,,,,,,,5,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,H,L,O,U,22,Female,,"Hispanic, Latino, Latina, or Latinx,White",,English,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:55:39,2021-07-30 10:00:19,IP Address,73.60.145.128,100,279,True,2021-07-30 10:00:19,R_1msVWjYZT4Fyqda,,,,,42.5511016845703125,-71.2559967041015625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61033dae81c29e606045a4b3,,,,5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,H,L,o,U,19,Female,,White,,English,"No, I understood everything perfectly. ","The survey was simple to understand, perfect. ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:55:51,2021-07-30 10:00:20,IP Address,74.215.238.72,100,268,True,2021-07-30 10:00:20,R_WqijbmAdsqRgQ6t,,,,,39.402496337890625,-84.522003173828125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,610328a4cd590c52d03c6fc1,,,,,,6,,,,,,,,6,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,H,L,O,U,18,Female,,Black or African American,,"English ","The faces vs what they said made it a bit difficult to rate. However, it made you think carefully about the rating.",None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:55:36,2021-07-30 10:01:27,IP Address,70.93.99.0,100,350,True,2021-07-30 10:01:27,R_2ZVPaQuc4kKueD0,,,,,32.701507568359375,-114.64299774169921875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fd0cfc8ea2e1b57d9b3657,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,H,L,O,U,39,Female,,"Hispanic, Latino, Latina, or Latinx",,English,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:57:13,2021-07-30 10:01:51,IP Address,24.151.9.160,100,278,True,2021-07-30 10:01:53,R_rjS0UK5SzvQ5BVn,,,,,44.6912994384765625,-73.4647979736328125,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6102bac5bd6427cfda272e9a,,,5,,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,H,L,O,U,19,Female,,White,,English,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:59:28,2021-07-30 10:02:49,IP Address,73.144.233.71,100,200,True,2021-07-30 10:02:49,R_2rT4lS4xHXWJbl2,,,,,42.6580963134765625,-83.5363006591796875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff4adb5994d63d984b6b73,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,H,L,O,U,20,Female,,White,,English,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:59:48,2021-07-30 10:03:04,IP Address,24.91.192.108,100,195,True,2021-07-30 10:03:05,R_T6sRRPaZFrTOPyF,,,,,41.7884063720703125,-72.6920013427734375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60ff3c58e5a5316c3a3cfa58,,6,,,,,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,H,L,o,U,20,Female,,"Hispanic, Latino, Latina, or Latinx",,english,n/a,n/a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:58:32,2021-07-30 10:03:24,IP Address,172.58.141.243,100,291,True,2021-07-30 10:03:24,R_3IRDsgp07WXXlVI,,,,,41.7696990966796875,-87.6985015869140625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fda401ba0e275915259a11,,,,6,,,,,,,,,,,,,,,6,,,,,,,6,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,1,,,,,H,L,O,U,22,Female,,"Hispanic, Latino, Latina, or Latinx",,English,Just seemed confusing,"Nope, hope I helped!",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 09:54:32,2021-07-30 10:03:32,IP Address,66.177.134.107,100,539,True,2021-07-30 10:03:33,R_12KLQp45B9v4k9Z,,,,,30.31219482421875,-81.72429656982421875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fe3b0eff1f22434317d4b4,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,H,L,O,U,28,Female,,"Hispanic, Latino, Latina, or Latinx",,English,No,No,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 10:00:45,2021-07-30 10:03:40,IP Address,107.77.196.22,100,175,True,2021-07-30 10:03:40,R_3D7m5M5iHITEB4e,,,,,32.7666015625,-97.00749969482421875,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61007150c30e05b71ace7a6e,,,,,,,,,,,6,,,,,,,,,6,,,,,5,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,H,L,O,U,20,Female,,White,,English,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 10:00:45,2021-07-30 10:04:49,IP Address,73.238.61.78,100,244,True,2021-07-30 10:04:49,R_1BQp0zlBqAUMRk7,,,,,41.685302734375,-72.92960357666015625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61041164673cb04a3bccce77,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,H,L,O,U,19,Female,,"Black or African American,Hispanic, Latino, Latina, or Latinx",,english,no,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 10:01:24,2021-07-30 10:05:04,IP Address,73.159.224.159,100,219,True,2021-07-30 10:05:05,R_2cdWchNAxtKIOzr,,,,,41.372100830078125,-71.84780120849609375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,61004bfc57c47054a837058a,,,,,5,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,H,L,O,U,21,Female,,White,,"english ",no,n/a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 10:01:56,2021-07-30 10:05:30,IP Address,174.192.80.248,100,213,True,2021-07-30 10:05:30,R_Ucfbif0ZSTiDfWx,,,,,42.965606689453125,-88.045501708984375,anonymous,EN,I have read the consent statement and I agree to participate in the study.,6101769ff101166fb0cf2279,,,6,,,,,,,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,H,L,O,U,24,Female,,White,,English,"No, it made sense. Or at least I believe I understood what was going on.",I tried basing my answer off of expression. Is that what I was suppose to do?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-07-30 10:01:44,2021-07-30 10:05:30,IP Address,24.73.34.221,100,225,True,2021-07-30 10:05:31,R_2BzlngotYgVBcu8,,,,,27.9611053466796875,-81.93979644775390625,anonymous,EN,I have read the consent statement and I agree to participate in the study.,60fc5f8f82bead81a2508080,,,,,,,,,,,5,,,,,,,,,,,2,,,,,,,,,,6,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,H,L,O,U,25,Female,,White,,English,No it was fun and interesting.,Nope!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
